driver_id,customer_id,n_trips,n_ghost,driver_trip_count,customer_trip_count,top_service_name,top_pickup_province_name,pair_share_driver,pair_share_customer,ghost_rate,volume_cohort,cohort_trip_threshold,trip_count_percentile,expected_share_driver,expected_share_customer,raw_concentration,expected_concentration,concentration_gap,support_factor,trip_threshold,volume_score,is_extreme_volume,concentration_score,pair_core_score,pair_collusion_score,avg_gmv,total_gmv,total_discount,active_days,latest_order_date,top_dropoff_province_name,min_gap_min,dominant_route_key,dominant_route_trip_count,dominant_route_share,high_confidence,suspected_ghost_rate,temporal_score,avg_gmv_percentile_by_cohort,low_value_farming_score,suspected_ghost_score,pair_risk_score,business_impact_score,fraud_risk_score,investigation_priority_score,shared_payment_count,shared_promo_count,shared_pickup_count,shared_dropoff_count,shared_route_count,component_id,component_size,component_edge_count,component_density,supporting_signal_count,linked_pair_count,network_support_score,network_risk_score,priority_score,repeated_pair_rule_score,ghost_trip_rule_score,route_farming_rule_score,network_pattern_rule_score,business_rule,business_rule_label,business_rule_story,business_rule_score,rule_name,reason_code,flag_reason,supporting_signal,primary_business_rule,primary_business_rule_label,primary_business_rule_story,primary_business_rule_score,triggered_business_rules,triggered_reason_codes,repeated_pair_rule_score_pair,ghost_trip_rule_score_pair,route_farming_rule_score_pair,network_pattern_rule_score_pair
2e2017c070161bf9,e3e370da87d02b22,6,6,14,6,xanh_limo_6_cho,Thành phố Đà Nẵng,0.42857142857142855,1.0,1.0,xanh_limo_6_cho|Thành phố Đà Nẵng,6.0,1.0,0.1,0.5,0.4286,0.1,0.3651,0.8115,6.0,0.3333,True,0.2963,31.3,31.3,36333.333333333336,218000.0,0.0,1,2026-07-26,Thành phố Đà Nẵng,0.7,"Tú Mỡ, Phường Hòa Khánh, Thành phố Đà Nẵng, Việt Nam -> 119 Nguyễn Đình Tứ, Phường An Khê, Thành phố Đà Nẵng",2,0.3333333333333333,True,1.0,0.7837,0.5,0.1666,76.84,56.35,31.23,45.53,41.96,0,0,0,0,0,ride_component_79,1,0,0.0,0,0,0.0,0.0,41.96,31.19,80.62,48.7,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",80.62,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",80.62,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,31.19,80.62,48.7,0.0
0d71419e5f6de996,87cee4fc91662b98,9,9,30,9,xanh_limo_6_cho,Thành phố Hồ Chí Minh,0.3,1.0,1.0,xanh_limo_6_cho|Thành phố Hồ Chí Minh,7.669399999998859,1.0,0.06666666666666667,0.5,0.3,0.0667,0.25,0.9603,6.0,0.3912,True,0.2401,30.81,30.81,38666.666666666664,348000.0,53000.0,1,2026-07-26,Thành phố Hồ Chí Minh,1.1166666666666667,"190 Đường Quang Trung, Phường Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam -> 9D6 Đường Quang Trung, Phường Gò Vấp, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",4,0.4444444444444444,True,1.0,0.8073,0.2,0.313,80.48,58.13,53.56,47.0,48.64,0,0,0,0,0,ride_component_80,1,0,0.0,0,0,0.0,0.0,48.64,30.36,83.46,55.21,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",83.46,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",83.46,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,30.36,83.46,55.21,0.0
e0b74e9fda5b1515,2debc1899b44b856,9,9,28,9,xanh_car,Thành phố Hồ Chí Minh,0.32142857142857145,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.2,0.5,0.3214,0.2,0.1518,0.9603,6.0,0.5,True,0.1458,30.52,30.52,120000.0,1080000.0,270000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.3333333333333333,"78 Đường Thạch Lam, Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> 65 Lê Lợi, Phường Sài Gòn, Thành phố Hồ Chí Minh",7,0.7777777777777778,True,1.0,0.9256,0.8889,0.0556,78.88,57.12,85.03,47.37,56.78,0,1,0,1,0,ride_component_83,1,0,0.0,0,0,8.57,5.94,56.78,29.46,84.78,75.87,3.27,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",84.78,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",84.78,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,29.46,84.78,75.87,3.27
e0b74e9fda5b1515,965fd6007ee10078,9,9,28,9,xanh_car,Thành phố Hồ Chí Minh,0.32142857142857145,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.2,0.5,0.3214,0.2,0.1518,0.9603,6.0,0.5,True,0.1458,30.52,30.52,120444.44444444444,1084000.0,270000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.36666666666666664,"Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> 65 Lê Lợi, Phường Sài Gòn, Thành phố Hồ Chí Minh",5,0.5555555555555556,True,1.0,0.8581,1.0,0.0,75.74,55.39,85.27,46.24,56.0,0,1,1,1,0,ride_component_84,1,0,0.0,0,0,10.81,7.39,56.0,29.46,81.39,62.3,4.06,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",81.39,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",81.39,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,29.46,81.39,62.3,4.06
e0b74e9fda5b1515,a19523ae8b17153c,9,9,28,9,xanh_car,Thành phố Hồ Chí Minh,0.32142857142857145,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.2,0.5,0.3214,0.2,0.1518,0.9603,6.0,0.5,True,0.1458,30.52,30.52,119000.0,1071000.0,261000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.35,"Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> Đường Pasteur, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",9,1.0,True,1.0,0.9918,0.7778,0.1111,81.98,58.82,83.67,48.78,57.5,0,1,1,0,0,ride_component_85,1,0,0.0,0,0,8.57,6.02,57.5,29.46,88.12,89.41,3.31,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.41,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",89.41,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,29.46,88.12,89.41,3.31
ac9a3fe431e3512a,2592432b38283b59,6,5,16,6,xanhsm_bike_hn,Thành phố Đà Nẵng,0.375,1.0,0.8333333333333334,xanhsm_bike_hn|Thành phố Đà Nẵng,6.0,0.9999,0.08333333333333333,0.5,0.375,0.0833,0.3182,0.8115,6.0,0.3333,True,0.2582,29.2,29.2,12000.0,72000.0,8000.0,1,2026-07-26,Thành phố Đà Nẵng,0.5833333333333334,"Phường Thanh Khê, Thành phố Đà Nẵng, Việt Nam -> 46 Đường Điện Biên Phủ, Thanh Khê, Thành phố Đà Nẵng, Việt Nam",4,0.6666666666666666,True,0.8333,0.8864,0.4,0.2,72.26,52.88,29.13,43.46,39.88,0,0,1,0,0,ride_component_88,1,0,0.0,0,0,5.4,3.61,39.88,28.97,77.2,67.11,1.99,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",77.2,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",77.2,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,28.97,77.2,67.11,1.99
e9891eba8f1c5b20,1e3ad0f8ddf700e8,9,9,18,9,xanh_limo_6_cho,Tỉnh Bắc Ninh,0.5,1.0,1.0,xanh_limo_6_cho|Tỉnh Bắc Ninh,9.0,1.0,0.3333333333333333,0.5,0.5,0.3333,0.25,0.9603,6.0,0.3333,True,0.2401,28.2,28.2,37000.0,333000.0,0.0,1,2026-07-26,Tỉnh Bắc Ninh,0.8666666666666667,"Phường Vũ Ninh, Bắc Ninh -> Phường Vũ Ninh, Tỉnh Bắc Ninh, Việt Nam",4,0.4444444444444444,True,1.0,0.8131,0.6667,0.1111,76.62,54.83,35.2,53.14,48.66,0,0,2,2,3,ride_component_92,2,1,1.0,3,1,64.76,43.94,48.66,27.92,81.07,54.94,51.67,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",81.07,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",81.07,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,27.92,81.07,54.94,51.67
e9891eba8f1c5b20,a3b605e8ec38399f,9,9,18,9,xanh_limo_6_cho,Tỉnh Bắc Ninh,0.5,1.0,1.0,xanh_limo_6_cho|Tỉnh Bắc Ninh,9.0,1.0,0.3333333333333333,0.5,0.5,0.3333,0.25,0.9603,6.0,0.3333,True,0.2401,28.2,28.2,37000.0,333000.0,0.0,1,2026-07-26,Tỉnh Bắc Ninh,0.85,"Phường Vũ Ninh, Bắc Ninh -> Phường Vũ Ninh, Tỉnh Bắc Ninh, Việt Nam",3,0.3333333333333333,True,1.0,0.7802,0.6667,0.1111,75.63,54.28,35.2,52.65,48.29,0,0,2,2,3,ride_component_92,2,1,1.0,3,1,64.76,43.75,48.29,27.92,79.76,48.17,51.56,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.76,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.76,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,27.92,79.76,48.17,51.56
ac5ad23248702f61,0f4911491200ddd9,8,8,94,8,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.0851063829787234,1.0,1.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,5.0,1.0,0.058823529411764705,0.5,0.0851,0.0588,0.0279,0.9163,6.0,0.5333,True,0.0256,25.41,25.41,11500.0,92000.0,7000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.7833333333333333,"Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",6,0.75,True,1.0,0.9067,0.1176,0.4706,86.61,59.07,33.47,59.51,53.0,0,2,1,2,2,ride_component_20,5,8,0.8,4,3,83.3,58.21,53.0,23.89,89.43,73.2,67.52,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.43,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.43,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,23.89,89.43,73.2,67.52
f5d16c59104fbed7,2c7192581a1b6e85,8,8,67,90,xanhsm_bike_hn,Thành phố Hà Nội,0.11940298507462686,0.08888888888888889,1.0,xanhsm_bike_hn|Thành phố Hà Nội,5.0,1.0,0.09090909090909091,0.25,0.0889,0.0909,0.0,0.9163,6.0,0.5333,True,0.0,24.0,24.0,24375.0,195000.0,16000.0,1,2026-07-26,Thành phố Hà Nội,0.45,"1 Ngõ 229 Thôn Vĩnh Thanh, Tuyến 3, Thôn Vĩnh Thanh, Xã Vĩnh Thanh, Thành Phố Hà Nội, Việt Nam -> Xã Vĩnh Thanh, Thành Phố Hà Nội, Việt Nam",5,0.625,True,1.0,0.877,0.6923,0.1641,79.59,54.58,42.77,54.11,51.28,0,0,1,2,2,ride_component_2,4,6,1.0,3,3,73.55,49.48,51.28,22.4,84.27,65.52,59.71,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",84.27,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",84.27,Mau lien ket theo mang | Mau thuc thi ghost trip,KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,22.4,84.27,65.52,59.71
07b48acb0c535a99,d938b03bbf02a6df,7,7,19,8,xanh_limo_6_cho,Thành phố Hồ Chí Minh,0.3684210526315789,0.875,1.0,xanh_limo_6_cho|Thành phố Hồ Chí Minh,7.669399999998859,0.9999,0.25,0.3333333333333333,0.3684,0.25,0.1579,0.8672,6.0,0.3042,False,0.1369,21.22,21.22,120000.0,840000.0,210000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.3,"Khu dân cư T30, Xã Bình Hưng, Thành phố Hồ Chí Minh, Việt Nam -> 92-94 nam kỳ khởi nghĩa, Phường Sài Gòn, Thành phố Hồ Chí Minh",7,1.0,True,1.0,0.993,0.8,0.0608,81.01,54.1,75.28,45.03,52.59,0,1,0,1,0,ride_component_111,1,0,0.0,0,0,8.57,5.72,52.59,20.72,87.52,88.04,3.15,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",88.04,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",87.52,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,20.72,87.52,88.04,3.15
ac5ad23248702f61,d37cb2d55cfd5f1a,6,5,94,6,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.06382978723404255,1.0,0.8333333333333334,xanhsm_bike_sg|Thành phố Hồ Chí Minh,5.0,1.0,0.058823529411764705,0.5,0.0638,0.0588,0.0053,0.8115,6.0,0.4,True,0.0043,18.24,18.24,12000.0,72000.0,13000.0,1,2026-07-26,Thành phố Hồ Chí Minh,1.05,"873 Cách Mạng Tháng 8, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh -> 736 Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",1,0.16666666666666666,True,0.8333,0.7255,0.2941,0.2824,69.08,46.2,32.27,47.46,43.66,0,4,2,2,1,ride_component_20,5,8,0.8,4,2,80.45,49.97,43.66,17.05,71.91,34.75,60.48,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",71.91,REPEATED_CUSTOMER_DRIVER,KB-C_SUPERFAST_GAP,Driver-customer pair creates consecutive trips too quickly to look operationally normal.,temporal_turnaround,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",71.91,Mau lien ket theo mang | Mau thuc thi ghost trip,KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,17.05,71.91,34.75,60.48
1022107caf8a8fbc,03bd319415f1ce3f,18,18,18,18,xanh_car,Tỉnh Đồng Tháp,1.0,1.0,1.0,xanh_car|Tỉnh Đồng Tháp,17.486999999999853,1.0,0.5,0.5,1.0,0.5,1.0,1.0,6.0,0.3431,True,1.0,70.44,70.44,25000.0,450000.0,0.0,1,2026-07-26,Tỉnh Đồng Tháp,0.36666666666666664,"QLN2B, Xã Mỹ An Hưng, Tỉnh Đồng Tháp, Việt Nam -> Xã Mỹ An Hưng, Đồng Tháp",18,1.0,True,1.0,0.9914,1.0,0.0,79.74,75.56,38.2,60.54,54.96,0,0,0,0,0,ride_component_7,1,0,0.0,0,0,0.0,0.0,54.96,72.41,86.66,95.39,0.0,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",95.39,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",95.39,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,72.41,86.66,95.39,0.0
dc6dfd83ba5cd9fe,1dee5772213d988e,12,12,12,12,xanh_car,Tỉnh Đồng Tháp,1.0,1.0,1.0,xanh_car|Tỉnh Đồng Tháp,17.486999999999853,0.9988,0.5,0.5,1.0,0.5,1.0,1.0,6.0,0.2287,False,1.0,65.29,65.29,25000.0,300000.0,0.0,1,2026-07-26,Tỉnh Đồng Tháp,0.43333333333333335,"1 Lê Thị Riêng, Phường Cao Lãnh, Đồng Tháp -> Phường Cao Lãnh, Tỉnh Đồng Tháp, Việt Nam",12,1.0,True,1.0,0.9899,1.0,0.0,79.7,73.21,31.47,58.72,51.91,0,0,0,0,0,ride_component_10,1,0,0.0,0,0,0.0,0.0,51.91,67.6,86.6,94.59,0.0,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",94.59,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",94.59,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_TIGHT_PAIR_SHARE | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,67.6,86.6,94.59,0.0
ac5ad23248702f61,9cba5e1709f5e9c7,25,25,94,25,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.26595744680851063,1.0,1.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,5.0,1.0,0.058823529411764705,0.5,0.266,0.0588,0.2201,1.0,6.0,1.0,True,0.2201,57.11,57.11,11000.0,275000.0,4000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.6,"Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",22,0.88,True,1.0,0.95,0.0588,0.9412,97.32,79.23,48.07,77.81,70.38,0,2,1,2,2,ride_component_20,5,8,0.8,4,3,83.3,70.13,70.38,54.77,97.26,85.97,74.07,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",97.26,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",97.26,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,54.77,97.26,85.97,74.07
07b48acb0c535a99,58efadb936d67148,9,9,19,9,xanh_limo_6_cho,Thành phố Hồ Chí Minh,0.47368421052631576,1.0,1.0,xanh_limo_6_cho|Thành phố Hồ Chí Minh,7.669399999998859,1.0,0.25,0.5,0.4737,0.25,0.2982,0.9603,6.0,0.3912,True,0.2864,33.36,33.36,120000.0,1080000.0,270000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.3333333333333333,"Xã Bình Hưng, Thành phố Hồ Chí Minh -> 92-94 nam kỳ khởi nghĩa, Phường Sài Gòn, Thành phố Hồ Chí Minh",8,0.8888888888888888,True,1.0,0.9589,0.8,0.0782,80.33,59.19,82.86,49.04,57.5,0,1,0,1,0,ride_component_76,1,0,0.0,0,0,8.57,6.07,57.5,33.04,86.39,83.07,3.34,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",86.39,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",86.39,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,33.04,86.39,83.07,3.34
e0b74e9fda5b1515,2debc1899b44b856,9,9,28,9,xanh_car,Thành phố Hồ Chí Minh,0.32142857142857145,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.2,0.5,0.3214,0.2,0.1518,0.9603,6.0,0.5,True,0.1458,30.52,30.52,120000.0,1080000.0,270000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.3333333333333333,"78 Đường Thạch Lam, Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> 65 Lê Lợi, Phường Sài Gòn, Thành phố Hồ Chí Minh",7,0.7777777777777778,True,1.0,0.9256,0.8889,0.0556,78.88,57.12,85.03,47.37,56.78,0,1,0,1,0,ride_component_83,1,0,0.0,0,0,8.57,5.94,56.78,29.46,84.78,75.87,3.27,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",84.78,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",84.78,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,29.46,84.78,75.87,3.27
